,news_title,section
1180,"Entre Loudéac et Saint-Barnabé, le projet de d’éoliennes dans la vallée du Larhon examiné par la Justice",['dossiers' 'leolien-au-sein-de-loudeac-communaute']
25,Éolien autour de Guingamp : où en sont ces dix nouveaux projets ?,['dossiers' 'leolien-autour-de-guingamp']
182,Éoliennes autour de Guingamp : « On va où on a de la place  »,['dossiers' 'leolien-autour-de-guingamp']
1612,Collectifs anti-éoliens autour de Guingamp : « On n’a pas réellement notre mot à dire »,['dossiers' 'leolien-autour-de-guingamp']
410,Éoliennes autour de Guingamp : « On va où on a de la place  »,['dossiers' 'leolien-autour-de-guingamp']
204,Collectifs anti-éoliens autour de Guingamp : « On n’a pas réellement notre mot à dire »,['dossiers' 'leolien-autour-de-guingamp']
992,Éolien autour de Guingamp : où en sont ces dix nouveaux projets ?,['dossiers' 'leolien-autour-de-guingamp']
552,"Entre Loudéac et Saint-Barnabé, le projet de d’éoliennes dans la vallée du Larhon examiné par la Justice",['dossiers' 'leolien-au-sein-de-loudeac-communaute']
97158,"Parc éolien en baie de Saint-Brieuc : « Oui, la mise en service est prévue pour décembre »",['dossiers' 'parc-eolien-en-baie-de-saint-brieuc-des-annees-de-tensions']
82188,"Météo en France : 2022, année de tous les records",['environnement']
82274,Pourquoi Météo-France revoit sa carte de vigilance,['environnement']
81988,Corse : comment le changement climatique a intensifié la tempête meurtrière d'août,['environnement']
82019,Biodiversité : une décision « historique » pour protéger les requins,['environnement']
84050,"Dans la fragile Camargue, la danse des flamants roses",['environnement']
84573,Christophe Béchu : « La protection de la biodiversité n’est plus l’angle mort de l’écologie »,['environnement']
84585,"Gunvor, trader au cœur de la tempête ukrainienne","['dossiers' 'hors-serie'
 'energie-petrole-nucleaire-renouvelables-geopolitique']"
84588,Protéger 30 % de la biodiversité : grande avancée ou cache-misère ?,['environnement']
83486,Pyrénées : la fulgurante et inquiétante extinction des glaciers,['environnement']
83525,Fusion nucléaire : les États-Unis annoncent une percée historique,['environnement']
83594,Émissions de CO2 : la SNCF épinglée pour publicité trompeuse,['environnement']
82545,"Sécheresse : dans le Var, des villages encore rationnés en eau",['environnement']
82549,Un million de bébés mort-nés : l’impact dramatique de la pollution de l’air,['environnement']
83659,"À la COP15, l’appel à Macron : « Soyez à Montréal plutôt qu’au Qatar »",['environnement']
83669,Arctique : les sept dernières années ont été les plus chaudes depuis 1900,['environnement']
83723,COP15 : les négociations piétinent pour sauver la biodiversité,['environnement']
84095,Biodiversité : la COP15 s’achève sur un accord surprise,['environnement']
82570,Biodiversité : les 5 points chauds de la COP15,['environnement']
82710,Énergies renouvelables : le gouvernement veut rattraper le retard français,['environnement']
82924,Ukraine : Zelensky fustige les effets désastreux de la guerre sur les dauphins,['environnement']
82998,Réchauffement climatique : « La forêt est en train de mourir »,['environnement']
83967,COP15 : lueur d’espoir face au spectre d’un accord déshonorant,['environnement']
83776,"McDo, Burger King… Cette révolution qui se prépare dans les fast-foods",['environnement']
84639,"Marc Rich, prince de l’or noir","['dossiers' 'hors-serie'
 'energie-petrole-nucleaire-renouvelables-geopolitique']"
85892,Inquiétudes après la découverte de moustiques super-résistants aux insecticides,['environnement']
85756,Venise : quand le réchauffement climatique impacte le travail des gondoliers,['environnement']
85764,Stratégie hydrogène en Europe : vers une bulle spéculative ?,['environnement']
85215,L’ombre des forçats ouïgours sur le solaire chinois,"['dossiers' 'hors-serie'
 'energie-petrole-nucleaire-renouvelables-geopolitique']"
85804,Énergies renouvelables : l'Assemblée nationale adopte le texte ,['environnement']
85193,Un sang d’encre pour le châtaignier,['environnement']
85453,La disparition des glaciers sera plus importante que prévu,['environnement']
85998,COP28 : le PDG de la compagnie pétrolière des Émirats nommé président,['environnement']
86012,"Météo : après la grande douceur, le froid et la neige bientôt de retour",['environnement']
85517,France : l’année 2022 pulvérise le record de chaleur,['environnement']
85558,La batterie européenne affronte l’Asie,"['dossiers' 'hors-serie'
 'energie-petrole-nucleaire-renouvelables-geopolitique']"
85304,Guerre froide en Arctique,"['dossiers' 'hors-serie'
 'energie-petrole-nucleaire-renouvelables-geopolitique']"
85309,L'Allemagne a encore manqué en 2022 son objectif de réduction d'émissions de CO2,['environnement']
86426,"2022, année la plus chaude jamais mesurée en France",['ecologie']
86453,"Les plastiques, même « biodégradables », doivent être bannis des composteurs domestiques",['ecologie']
86373,"Prenez le bus, direction… le Pôle Sud !",['ecologie']
86390,Décision « historique » en faveur des requins au sommet pour les espèces menacées,['ecologie']
87027,"L’Europe connaît « la plus dévastatrice » grippe aviaire de son histoire, plus de 50 millions d’oiseaux abattus",['ecologie']
86974,Climat : l’Union européenne s’entend sur une vaste réforme du marché carbone,['ecologie']
86823,Fusion nucléaire : les Etats-Unis ont réalisé « une avancée scientifique majeure »,['ecologie']
86839,"L’UE adopte une « taxe carbone » aux frontières, une avancée inédite",['ecologie']
86855,Feux de forêt : record de surfaces brûlées et d’émissions de carbone en Europe en 2022,['ecologie']
86895,Air France arrêtera de transporter des singes de laboratoire l’été prochain,['ecologie']
86983,COP15 Biodiversité à Montréal : Ce que contient l’accord historique adopté par les pays du monde entier,['ecologie']
86615,"Avec le réchauffement climatique, des insectes ravagent le nord de la Finlande et menacent les forêts boréales",['ecologie']
86685,"Coup d’envoi de la COP15 à Montréal, le sommet de la décennie pour sauver la nature",['ecologie']
87241,Quel lien existe-t-il entre les épisodes de froid extrême et le réchauffement climatique ?,['ecologie']
87242,Une quinzaine de départements toujours en alerte sécheresse fin décembre,['ecologie']
87245,"Loin de ses engagements, la France peine à faire baisser ses émissions de gaz à effet de serre",['ecologie']
86652,L’Union européenne interdit l’importation de produits issus de la déforestation,['ecologie']
86503,"Brésil : la déforestation de l’Amazonie a reculé sur un an, mais est en forte hausse depuis l’arrivée au pouvoir de Jair Bolsonaro, président sortant",['ecologie']
86908,"COP15 à Montréal : face à la sixième extinction de masse, le rendez-vous de « la dernière chance »",['ecologie']
86697,Letzte Generation s’introduit sur les pistes des aéroports de Berlin et Munich,['ecologie']
86713,"Des millions de poussins mâles continueront d’être éliminés, malgré la promesse du gouvernement",['ecologie']
86719,Au procès de Total pour ses projets en Ouganda et Tanzanie : « C’est la survie de l’humanité qui est en jeu »,['ecologie']
87595,Les océans battent un nouveau record de chaleur en 2022,['ecologie']
87515,La couche d’ozone se rétablit mais l’ONU s’inquiète de nouveaux projets,['ecologie']
87523,"La France mobilisera 360 millions d’euros de projets au Pakistan après les inondations, annonce Macron",['ecologie']
87536,Climat : les huit dernières années ont été les plus chaudes jamais enregistrées dans le monde,['ecologie']
87546,Projet de loi sur les énergies renouvelables : pourquoi ce texte est décevant,['ecologie']
87331,Des records de chaleur en 2022 et une année 2023 qui s’annonce toujours plus chaude en Europe,['ecologie']
87426,« L’Obs » vous donne rendez-vous au Learning Planet Festival !,['ecologie']
87631,Les nappes phréatiques à des niveaux « préoccupants » sur une grande partie de la France,['ecologie']
87651,La présence de « polluants éternels » dans l’eau « probablement sous-estimée »,['ecologie']
87680,"70 policier blessés dans une manifestation contre l’extension d’une mine de charbon à Lützerath, Allemagne",['ecologie']
87697,"« On perçoit les effets du réchauffement climatique dans les ambiances sonores », entretien avec Marc Namblard, audio-naturaliste",['ecologie']
87601,"ZFE (zones à faibles émissions) : que sont-elles, pourquoi sont-elles critiquées ?",['ecologie']
87602,Le président de la COP 28 sera… le PDG de la compagnie pétrolière émiratie,['ecologie']
87611,Quelles énergies pour demain ? Participez à notre soirée 2049,['ecologie']
87613,"COP28 à Dubaï : qui est Sultan al-Jaber, PDG pétrolier d’Adnoc et président de la conférence de lutte contre le dérèglement climatique ?",['ecologie']
87621,Le groupe pétrolier ExxonMobil disposait déjà de prédictions exactes sur le réchauffement climatique il y a 40 ans,['ecologie']
87462,"2022, année la plus chaude en France avec 14,5 degrés de température moyenne annuelle",['ecologie']
87496,"Mobilisation anti-charbon en Allemagne, dans un village symbole qui doit être rasé de la carte pour une mine",['ecologie']
87378,Matignon aspergé de peinture par des militants écologistes de Dernière Rénovation,['ecologie']
61123,« Il manque une approche globale qui préfigure la forme et le fonctionnement de la ville postcarbone de demain »,['climat' 'article']
61140,Climat : 636 jeunes Suédois déposent plainte contre l’Etat,['climat' 'article']
62055,"COP15 : l’humanité est devenue une « arme d’extinction massive », dénonce le chef de l’ONU",['climat' 'article']
